,X,Y
0,61,132
1,62,149
2,63,165
3,66,182
4,70,199
5,77,215
6,89,227
7,105,235
8,125,237
9,147,235
10,166,229
11,183,219
12,194,204
13,200,187
14,203,169
15,206,151
16,207,133
17,70,112
18,77,101
19,88,95
20,101,94
21,113,97
22,139,94
23,152,89
24,166,89
25,179,95
26,188,106
27,125,112
28,124,125
29,123,138
30,122,150
31,110,162
32,116,164
33,123,166
34,131,164
35,138,161
36,84,124
37,91,119
38,100,119
39,109,123
40,100,125
41,91,126
42,147,121
43,156,117
44,165,117
45,173,121
46,165,124
47,156,123
48,96,188
49,107,182
50,117,179
51,124,181
52,132,179
53,143,182
54,157,187
55,143,194
56,132,197
57,123,198
58,116,197
59,107,194
60,101,189
61,116,186
62,124,186
63,132,186
64,152,187
65,132,186
66,124,187
67,116,186
