,X,Y
0,69,126
1,69,142
2,71,158
3,74,174
4,80,189
5,90,202
6,102,212
7,115,219
8,130,221
9,144,219
10,158,213
11,170,204
12,180,192
13,187,177
14,190,160
15,192,144
16,191,128
17,74,110
18,82,102
19,93,100
20,105,102
21,116,107
22,140,106
23,151,102
24,163,100
25,174,102
26,182,109
27,128,121
28,128,132
29,127,143
30,127,154
31,112,163
32,119,164
33,127,166
34,135,164
35,142,163
36,85,122
37,93,118
38,101,118
39,109,125
40,101,126
41,92,125
42,148,126
43,156,119
44,165,118
45,172,122
46,165,125
47,157,126
48,102,182
49,112,180
50,120,177
51,126,179
52,133,177
53,143,179
54,155,180
55,144,186
56,135,190
57,128,190
58,122,190
59,113,188
60,106,183
61,120,183
62,126,183
63,133,182
64,151,181
65,134,183
66,127,184
67,121,183
