,X,Y
0,45,127
1,47,147
2,49,166
3,53,187
4,59,205
5,70,221
6,87,234
7,106,240
8,126,242
9,145,237
10,161,227
11,176,214
12,186,198
13,191,181
14,194,163
15,195,145
16,196,127
17,64,119
18,73,107
19,88,100
20,105,100
21,121,104
22,140,104
23,153,99
24,168,99
25,181,105
26,187,116
27,129,117
28,129,128
29,129,140
30,129,152
31,113,164
32,121,166
33,129,168
34,137,166
35,144,163
36,82,122
37,91,116
38,101,116
39,110,123
40,100,124
41,90,125
42,146,123
43,155,115
44,165,115
45,172,121
46,165,123
47,156,123
48,98,187
49,111,183
50,122,181
51,129,182
52,137,180
53,146,182
54,156,186
55,146,191
56,138,195
57,129,196
58,121,195
59,110,193
60,103,186
61,121,185
62,129,186
63,138,185
64,151,186
65,137,186
66,129,187
67,121,187
