,X,Y
0,53,132
1,55,151
2,58,169
3,62,187
4,68,205
5,78,220
6,92,230
7,109,239
8,126,241
9,143,239
10,161,233
11,178,224
12,191,211
13,200,194
14,205,176
15,208,156
16,211,136
17,62,118
18,72,106
19,88,102
20,105,104
21,120,108
22,135,107
23,151,102
24,168,101
25,185,106
26,195,118
27,129,119
28,129,131
29,129,144
30,128,157
31,113,167
32,120,170
33,127,172
34,135,170
35,142,168
36,81,125
37,89,120
38,98,120
39,107,124
40,99,127
41,89,128
42,148,125
43,158,120
44,168,121
45,175,126
46,167,128
47,158,128
48,110,204
49,116,195
50,123,191
51,128,193
52,133,192
53,140,197
54,147,207
55,139,199
56,133,197
57,127,197
58,122,196
59,116,198
60,114,202
61,123,200
62,128,201
63,133,201
64,142,204
65,132,186
66,127,186
67,123,185
