,x,y
0,1,63
1,4,88
2,9,112
3,15,134
4,23,156
5,36,174
6,53,189
7,74,199
8,95,202
9,117,199
10,139,189
11,157,175
12,172,157
13,180,136
14,184,113
15,188,90
16,190,65
17,19,44
18,33,34
19,51,32
20,68,35
21,85,42
22,110,42
23,128,36
24,145,33
25,163,36
26,177,47
27,98,57
28,98,70
29,98,84
30,98,98
31,85,111
32,91,113
33,98,114
34,104,113
35,111,111
36,40,61
37,51,55
38,64,54
39,74,63
40,62,66
41,50,66
42,122,63
43,132,55
44,145,55
45,155,63
46,145,67
47,133,66
48,63,141
49,76,133
50,89,129
51,99,130
52,107,129
53,120,133
54,134,142
55,121,156
56,108,161
57,98,162
58,88,161
59,75,156
60,69,142
61,89,137
62,98,137
63,107,137
64,128,142
65,107,150
66,98,151
67,89,150
