,x,y
0,8,47
1,9,70
2,12,94
3,17,117
4,27,138
5,41,157
6,57,173
7,76,186
8,96,189
9,116,185
10,133,170
11,147,152
12,158,133
13,166,111
14,171,90
15,174,67
16,175,45
17,27,39
18,41,32
19,57,33
20,72,36
21,87,43
22,112,43
23,126,37
24,140,32
25,154,31
26,165,38
27,99,58
28,99,74
29,100,91
30,100,107
31,82,115
32,90,117
33,99,120
34,107,117
35,115,114
36,46,55
37,56,52
38,68,53
39,76,60
40,66,62
41,55,61
42,120,60
43,129,52
44,140,52
45,148,55
46,141,62
47,130,62
48,67,138
49,80,135
50,91,133
51,100,136
52,107,133
53,116,135
54,126,137
55,117,147
56,108,153
57,99,155
58,90,154
59,79,149
60,73,140
61,91,141
62,99,142
63,107,140
64,121,138
65,108,140
66,99,142
67,91,141
