,x,y
0,11,47
1,13,72
2,16,97
3,19,122
4,29,145
5,44,164
6,61,182
7,80,197
8,102,201
9,124,196
10,143,181
11,160,164
12,175,146
13,184,124
14,187,100
15,189,76
16,191,50
17,25,40
18,36,30
19,51,29
20,66,32
21,81,38
22,112,40
23,127,34
24,144,33
25,160,34
26,173,43
27,97,59
28,97,76
29,97,94
30,96,111
31,76,114
32,86,118
33,97,123
34,109,119
35,120,115
36,40,58
37,52,54
38,64,55
39,75,64
40,63,65
41,50,64
42,121,65
43,132,58
44,145,57
45,155,62
46,146,67
47,133,67
48,56,130
49,71,128
50,87,129
51,98,131
52,111,130
53,128,130
54,145,132
55,130,156
56,112,166
57,99,167
58,86,165
59,70,154
60,61,132
61,86,134
62,99,136
63,111,135
64,140,134
65,111,154
66,98,155
67,86,152
