,x,y
0,6,50
1,6,73
2,10,96
3,14,119
4,24,141
5,39,160
6,56,177
7,75,190
8,97,193
9,117,188
10,135,174
11,152,156
12,166,136
13,173,115
14,179,93
15,182,70
16,183,47
17,25,38
18,39,31
19,55,30
20,71,34
21,85,40
22,113,39
23,127,34
24,141,30
25,156,30
26,168,38
27,99,57
28,99,73
29,99,89
30,99,104
31,84,114
32,91,117
33,99,120
34,107,117
35,114,114
36,44,57
37,55,52
38,67,53
39,75,62
40,65,64
41,53,63
42,122,62
43,131,54
44,143,53
45,151,57
46,144,63
47,133,64
48,68,139
49,80,134
50,91,130
51,99,133
52,107,130
53,117,133
54,127,139
55,117,150
56,107,157
57,98,159
58,90,158
59,79,151
60,74,140
61,90,140
62,99,141
63,107,140
64,122,140
65,107,141
66,98,143
67,90,141
