,x,y
0,8,52
1,10,75
2,12,98
3,16,120
4,25,141
5,38,160
6,54,176
7,73,189
8,94,193
9,113,189
10,128,175
11,141,158
12,151,138
13,157,118
14,161,97
15,165,76
16,167,56
17,26,42
18,37,32
19,52,29
20,68,32
21,83,38
22,118,39
23,131,34
24,144,32
25,157,35
26,164,45
27,101,57
28,102,72
29,102,88
30,103,104
31,85,113
32,93,116
33,101,119
34,108,116
35,114,113
36,46,57
37,55,51
38,66,52
39,75,59
40,65,61
41,54,61
42,120,59
43,129,52
44,139,52
45,147,58
46,140,61
47,129,61
48,67,139
49,80,137
50,91,135
51,99,137
52,106,135
53,114,136
54,123,139
55,114,147
56,106,150
57,99,151
58,90,151
59,79,147
60,72,140
61,91,140
62,99,141
63,106,140
64,118,140
65,106,141
66,99,142
67,91,141
