,x,y
0,14,82
1,14,104
2,15,125
3,18,146
4,26,165
5,38,181
6,55,193
7,75,200
8,99,202
9,123,200
10,145,194
11,164,182
12,179,165
13,187,144
14,190,121
15,193,98
16,194,75
17,28,43
18,39,35
19,53,30
20,68,33
21,81,39
22,119,38
23,132,30
24,147,25
25,161,29
26,173,39
27,98,56
28,97,70
29,97,84
30,96,98
31,83,112
32,90,114
33,97,115
34,105,114
35,112,112
36,46,64
37,55,55
38,66,54
39,76,63
40,66,66
41,54,67
42,122,62
43,133,52
44,145,51
45,155,59
46,146,64
47,134,64
48,63,140
49,74,133
50,87,130
51,97,133
52,106,131
53,120,134
54,135,141
55,120,152
56,106,155
57,96,155
58,86,154
59,74,149
60,68,140
61,87,139
62,97,141
63,106,140
64,129,141
65,106,145
66,96,145
67,87,144
