,X,Y
0,66,127
1,67,145
2,69,163
3,71,181
4,77,198
5,86,214
6,97,228
7,111,241
8,128,245
9,146,242
10,162,231
11,175,217
12,186,201
13,192,183
14,195,164
15,197,145
16,198,126
17,74,116
18,79,105
19,91,100
20,105,100
21,117,105
22,136,105
23,149,100
24,163,100
25,175,105
26,183,116
27,126,119
28,126,133
29,126,147
30,126,161
31,111,167
32,118,170
33,126,173
34,135,170
35,143,168
36,87,122
37,94,118
38,102,118
39,110,123
40,102,124
41,94,124
42,146,123
43,154,118
44,162,118
45,169,123
46,162,124
47,154,124
48,102,192
49,111,188
50,120,187
51,127,188
52,134,187
53,144,190
54,155,193
55,144,205
56,134,210
57,126,211
58,118,209
59,110,203
60,106,192
61,120,190
62,127,191
63,134,191
64,150,193
65,133,200
66,126,201
67,119,200
