,X,Y
0,43,132
1,43,153
2,44,175
3,48,196
4,57,215
5,71,231
6,88,245
7,108,256
8,128,257
9,146,252
10,160,236
11,172,220
12,182,202
13,188,184
14,190,165
15,191,148
16,190,131
17,65,112
18,75,101
19,90,96
20,106,96
21,121,100
22,142,101
23,154,96
24,167,96
25,178,100
26,184,110
27,132,117
28,133,132
29,134,146
30,135,161
31,114,169
32,123,172
33,132,175
34,141,172
35,148,169
36,81,122
37,90,118
38,99,117
39,107,122
40,99,122
41,90,123
42,148,122
43,155,117
44,163,117
45,170,122
46,163,122
47,156,122
48,88,190
49,105,187
50,120,186
51,131,188
52,141,186
53,153,186
54,164,189
55,153,203
56,141,210
57,130,212
58,119,211
59,103,205
60,93,192
61,120,191
62,131,193
63,141,191
64,160,191
65,141,202
66,130,204
67,119,204
