,x,y
0,-11,50
1,-13,77
2,-13,106
3,-8,132
4,3,154
5,21,172
6,42,188
7,66,200
8,89,202
9,107,195
10,116,177
11,123,159
12,131,139
13,138,119
14,144,100
15,146,80
16,145,63
17,27,37
18,43,30
19,60,29
20,78,34
21,93,43
22,118,43
23,127,38
24,136,34
25,146,33
26,150,39
27,105,58
28,108,73
29,112,88
30,115,104
31,84,110
32,95,114
33,105,119
34,116,117
35,124,112
36,43,54
37,54,49
38,65,50
39,75,58
40,65,59
41,53,59
42,113,60
43,123,52
44,133,53
45,139,59
46,134,62
47,124,62
48,59,138
49,77,136
50,95,134
51,103,137
52,112,135
53,119,136
54,121,142
55,117,156
56,109,162
57,100,162
58,90,162
59,74,155
60,65,140
61,93,143
62,102,144
63,111,143
64,118,143
65,110,145
66,101,146
67,92,145
