,x,y
0,44,67
1,44,86
2,48,105
3,55,123
4,62,141
5,73,157
6,83,171
7,94,184
8,109,189
9,130,187
10,152,179
11,173,167
12,191,151
13,201,129
14,203,102
15,203,74
16,203,46
17,37,39
18,43,30
19,54,30
20,65,34
21,76,40
22,99,38
23,116,29
24,134,25
25,154,27
26,171,35
27,90,58
28,89,73
29,88,89
30,87,105
31,79,115
32,86,119
33,94,120
34,103,117
35,113,115
36,50,60
37,58,54
38,68,53
39,78,61
40,67,64
41,57,64
42,120,60
43,130,52
44,141,51
45,153,55
46,143,60
47,131,61
48,72,137
49,80,133
50,88,131
51,96,133
52,104,131
53,121,134
54,140,136
55,123,147
56,108,152
57,98,152
58,89,151
59,81,146
60,78,139
61,88,137
62,97,139
63,106,138
64,135,137
65,106,140
66,97,140
67,88,139
