,x,y
0,15,59
1,16,80
2,19,100
3,24,119
4,33,138
5,46,153
6,63,167
7,80,180
8,100,183
9,119,179
10,135,167
11,150,153
12,162,137
13,170,119
14,175,100
15,178,79
16,178,58
17,27,48
18,40,41
19,56,40
20,71,42
21,85,46
22,113,44
23,127,38
24,143,37
25,158,38
26,171,44
27,99,60
28,99,77
29,99,95
30,99,111
31,81,115
32,90,119
33,99,122
34,108,119
35,116,115
36,44,59
37,55,53
38,67,53
39,78,63
40,66,64
41,54,64
42,120,63
43,132,52
44,144,51
45,154,58
46,145,63
47,133,64
48,66,135
49,78,131
50,90,130
51,99,132
52,108,130
53,119,132
54,131,134
55,120,146
56,108,152
57,99,153
58,89,152
59,78,147
60,71,136
61,90,138
62,99,139
63,108,138
64,126,135
65,108,139
66,99,140
67,90,139
