,X,Y
0,55,127
1,56,147
2,58,166
3,60,185
4,65,204
5,74,221
6,88,234
7,106,243
8,126,245
9,146,242
10,163,234
11,177,222
12,187,207
13,192,190
14,195,172
15,196,153
16,198,134
17,70,114
18,80,105
19,93,101
20,107,101
21,120,105
22,140,103
23,152,100
24,165,100
25,176,103
26,184,112
27,129,118
28,128,131
29,127,143
30,126,157
31,112,167
32,119,169
33,127,172
34,135,169
35,142,167
36,84,122
37,92,117
38,101,117
39,110,122
40,101,123
41,92,123
42,147,122
43,155,117
44,164,118
45,171,123
46,164,124
47,155,124
48,99,191
49,109,187
50,119,185
51,126,187
52,134,185
53,146,188
54,156,193
55,145,199
56,134,202
57,126,203
58,118,202
59,108,198
60,102,191
61,119,192
62,126,193
63,134,193
64,152,193
65,134,193
66,126,194
67,119,193
