,X,Y
0,60,117
1,59,137
2,61,157
3,65,176
4,71,195
5,82,212
6,95,227
7,109,241
8,127,245
9,146,241
10,162,229
11,177,214
12,189,197
13,196,179
14,200,159
15,202,139
16,204,119
17,67,114
18,75,103
19,89,100
20,104,103
21,118,109
22,138,108
23,153,104
24,167,103
25,181,106
26,191,115
27,128,120
28,127,134
29,127,148
30,127,163
31,109,166
32,118,170
33,127,173
34,136,169
35,145,166
36,83,122
37,91,118
38,100,119
39,108,123
40,100,124
41,91,124
42,147,123
43,155,119
44,164,119
45,173,122
46,165,124
47,156,124
48,92,182
49,104,181
50,117,181
51,126,184
52,138,181
53,151,181
54,164,182
55,152,197
56,139,205
57,127,207
58,116,205
59,103,197
60,97,184
61,116,187
62,126,189
63,138,187
64,160,184
65,138,195
66,126,197
67,116,195
