,X,Y
0,55,122
1,57,143
2,61,163
3,64,183
4,70,201
5,80,217
6,95,230
7,111,241
8,128,244
9,146,240
10,162,228
11,177,215
12,188,200
13,194,181
14,196,162
15,198,142
16,200,122
17,67,111
18,78,105
19,90,103
20,103,104
21,116,106
22,143,107
23,155,104
24,166,103
25,178,103
26,188,109
27,128,121
28,128,133
29,128,146
30,128,159
31,115,166
32,121,168
33,128,171
34,135,168
35,142,166
36,84,122
37,92,116
38,102,117
39,111,125
40,101,127
41,91,126
42,147,125
43,154,116
44,165,115
45,173,121
46,166,126
47,156,127
48,96,185
49,107,179
50,120,179
51,128,181
52,137,179
53,149,180
54,161,185
55,150,202
56,137,209
57,128,210
58,118,209
59,106,201
60,101,185
61,120,183
62,128,184
63,137,183
64,157,185
65,137,201
66,128,202
67,119,201
