,X,Y
0,56,123
1,59,142
2,63,160
3,66,176
4,70,193
5,80,207
6,95,217
7,112,223
8,131,225
9,149,222
10,167,216
11,181,206
12,190,193
13,194,176
14,197,159
15,200,141
16,203,124
17,67,107
18,76,99
19,89,97
20,103,100
21,115,105
22,140,105
23,153,101
24,166,99
25,179,100
26,188,108
27,128,116
28,128,126
29,128,135
30,128,144
31,115,155
32,122,158
33,128,159
34,135,158
35,142,156
36,83,122
37,91,117
38,101,117
39,109,122
40,101,124
41,91,125
42,147,123
43,155,118
44,164,118
45,172,123
46,165,125
47,156,125
48,106,182
49,114,176
50,122,173
51,128,175
52,134,173
53,143,177
54,151,183
55,142,188
56,134,189
57,127,190
58,121,189
59,113,187
60,109,182
61,122,179
62,128,180
63,134,180
64,147,183
65,134,181
66,127,181
67,121,180
