,x,y
0,-5,47
1,-6,70
2,-5,94
3,-3,117
4,5,139
5,21,157
6,42,172
7,65,185
8,88,186
9,107,182
10,122,168
11,134,155
12,145,139
13,153,121
14,159,103
15,162,85
16,164,66
17,23,41
18,39,32
19,57,31
20,74,36
21,92,43
22,116,43
23,130,37
24,142,33
25,155,32
26,162,40
27,105,60
28,106,75
29,108,91
30,109,107
31,85,114
32,94,117
33,103,121
34,111,118
35,117,114
36,42,58
37,52,51
38,65,53
39,74,61
40,64,63
41,50,63
42,118,62
43,128,52
44,140,51
45,147,58
46,141,63
47,130,64
48,62,139
49,77,134
50,91,132
51,98,134
52,105,131
53,114,133
54,120,136
55,112,148
56,104,155
57,96,156
58,87,156
59,75,151
60,68,139
61,90,139
62,97,139
63,105,138
64,114,138
65,104,141
66,97,143
67,89,142
