,X,Y
0,72,125
1,73,142
2,76,159
3,79,174
4,84,190
5,91,203
6,102,214
7,115,221
8,129,225
9,145,222
10,162,215
11,176,206
12,186,193
13,191,177
14,194,160
15,197,142
16,199,124
17,70,105
18,76,97
19,87,94
20,98,95
21,109,99
22,138,99
23,152,95
24,166,94
25,180,97
26,188,106
27,124,119
28,124,130
29,123,141
30,123,151
31,114,162
32,119,164
33,125,165
34,131,164
35,137,162
36,83,121
37,90,116
38,100,116
39,109,123
40,99,125
41,90,125
42,145,123
43,154,117
44,164,116
45,173,122
46,164,126
47,154,125
48,103,186
49,110,180
50,118,178
51,125,179
52,131,178
53,141,181
54,152,186
55,142,194
56,132,197
57,125,198
58,118,196
59,110,193
60,108,185
61,118,185
62,125,186
63,131,186
64,147,186
65,131,187
66,125,187
67,118,187
