,X,Y
0,63,118
1,64,137
2,67,155
3,71,173
4,77,191
5,87,207
6,99,221
7,112,234
8,129,238
9,147,235
10,162,224
11,176,211
12,188,196
13,196,178
14,200,159
15,204,139
16,207,118
17,69,106
18,79,99
19,92,99
20,104,104
21,115,110
22,136,110
23,149,105
24,163,101
25,177,102
26,188,110
27,125,122
28,124,135
29,124,148
30,123,161
31,112,168
32,118,170
33,124,172
34,131,170
35,138,168
36,83,120
37,91,116
38,101,117
39,108,124
40,99,125
41,90,124
42,147,125
43,155,118
44,164,118
45,172,123
46,165,126
47,156,126
48,98,185
49,107,182
50,118,181
51,126,183
52,136,181
53,149,182
54,161,185
55,151,200
56,137,208
57,127,209
58,118,208
59,107,200
60,102,187
61,118,187
62,126,188
63,136,186
64,158,186
65,137,198
66,127,200
67,118,198
