,x,y
0,-5,60
1,-4,85
2,-1,109
3,3,132
4,13,155
5,29,173
6,48,188
7,70,200
8,94,202
9,117,199
10,133,186
11,147,171
12,158,152
13,165,130
14,168,108
15,170,86
16,171,64
17,23,37
18,35,29
19,50,25
20,66,27
21,80,33
22,118,33
23,130,28
24,144,27
25,156,31
26,162,41
27,100,57
28,101,71
29,102,86
30,103,101
31,81,113
32,91,115
33,101,117
34,110,115
35,119,113
36,43,58
37,53,53
38,64,53
39,73,60
40,63,61
41,52,60
42,120,61
43,129,56
44,139,55
45,147,60
46,139,63
47,129,62
48,61,140
49,75,134
50,89,132
51,99,133
52,108,131
53,118,134
54,129,141
55,119,150
56,110,152
57,100,153
58,90,153
59,75,149
60,67,141
61,89,140
62,99,141
63,108,140
64,123,142
65,109,144
66,100,144
67,90,144
