,X,Y
0,57,125
1,58,145
2,59,164
3,61,184
4,68,202
5,79,218
6,92,232
7,108,243
8,126,247
9,144,244
10,161,234
11,176,222
12,187,206
13,194,188
14,197,169
15,199,149
16,198,130
17,65,110
18,75,102
19,88,100
20,102,102
21,114,107
22,140,107
23,153,101
24,166,99
25,180,101
26,190,109
27,126,119
28,125,133
29,125,147
30,124,161
31,109,166
32,116,170
33,125,173
34,134,170
35,142,167
36,82,121
37,91,119
38,100,119
39,109,123
40,100,123
41,91,122
42,146,123
43,156,119
44,164,119
45,173,122
46,164,123
47,156,123
48,91,184
49,104,182
50,117,182
51,126,184
52,137,183
53,151,183
54,165,186
55,151,200
56,137,206
57,126,207
58,116,205
59,103,198
60,96,185
61,116,187
62,126,189
63,136,188
64,161,187
65,136,199
66,126,199
67,116,198
