,x,y
0,21,61
1,21,83
2,23,105
3,25,128
4,31,149
5,42,168
6,57,185
7,74,200
8,98,203
9,123,201
10,146,190
11,166,176
12,182,158
13,191,135
14,195,111
15,198,86
16,200,62
17,31,48
18,39,38
19,52,34
20,66,35
21,79,40
22,115,38
23,129,32
24,145,31
25,160,36
26,173,45
27,96,58
28,95,74
29,94,91
30,93,108
31,79,114
32,86,117
33,95,121
34,104,117
35,113,114
36,46,62
37,56,55
38,67,56
39,76,64
40,66,65
41,55,65
42,123,62
43,133,54
44,145,53
45,155,59
46,145,63
47,134,64
48,60,135
49,72,130
50,86,130
51,97,133
52,109,130
53,125,131
54,142,135
55,126,154
56,109,163
57,97,164
58,85,162
59,71,154
60,65,136
61,85,136
62,97,138
63,109,137
64,137,136
65,109,153
66,97,154
67,85,153
