,X,Y
0,58,121
1,60,141
2,62,160
3,65,178
4,72,195
5,83,210
6,97,223
7,112,233
8,130,237
9,149,234
10,165,223
11,179,210
12,189,195
13,196,178
14,199,159
15,201,141
16,203,121
17,67,106
18,76,97
19,89,93
20,103,95
21,115,101
22,139,103
23,152,97
24,166,94
25,180,98
26,189,108
27,126,119
28,126,134
29,125,148
30,125,163
31,111,169
32,118,172
33,126,175
34,134,172
35,141,169
36,81,120
37,90,115
38,101,116
39,110,125
40,100,126
41,89,125
42,144,125
43,153,116
44,165,115
45,174,121
46,166,126
47,154,126
48,98,188
49,109,186
50,119,185
51,127,187
52,134,185
53,145,186
54,158,188
55,147,198
56,136,203
57,128,204
58,119,203
59,109,198
60,103,189
61,119,189
62,127,190
63,134,189
64,153,189
65,135,195
66,128,196
67,120,195
