,X,Y
0,56,125
1,57,143
2,59,160
3,62,178
4,67,195
5,77,211
6,90,225
7,106,236
8,126,240
9,145,238
10,160,228
11,172,214
12,182,198
13,187,181
14,190,162
15,192,145
16,193,126
17,73,112
18,81,102
19,93,97
20,107,96
21,119,99
22,135,99
23,147,95
24,160,96
25,172,101
26,178,111
27,128,117
28,129,129
29,130,141
30,130,152
31,118,163
32,124,166
33,129,168
34,136,166
35,141,164
36,89,121
37,96,116
38,106,115
39,112,122
40,105,123
41,96,124
42,143,122
43,151,116
44,160,116
45,165,122
46,160,125
47,152,124
48,102,190
49,111,185
50,121,181
51,127,184
52,135,183
53,144,187
54,153,193
55,144,203
56,134,207
57,126,207
58,119,206
59,110,201
60,106,191
61,121,191
62,127,192
63,134,191
64,148,193
65,134,194
66,127,194
67,120,193
