,X,Y
0,49,115
1,50,137
2,54,159
3,57,181
4,62,201
5,74,219
6,90,235
7,109,245
8,129,248
9,149,245
10,167,233
11,181,216
12,192,197
13,196,176
14,199,155
15,201,134
16,202,114
17,63,117
18,73,107
19,88,105
20,103,107
21,118,111
22,139,110
23,153,106
24,168,105
25,181,107
26,191,115
27,128,121
28,129,134
29,129,147
30,129,161
31,112,169
32,121,171
33,129,173
34,136,171
35,143,168
36,83,122
37,91,119
38,100,119
39,108,123
40,100,124
41,91,124
42,147,123
43,156,119
44,164,119
45,172,122
46,165,124
47,156,123
48,96,190
49,109,189
50,120,187
51,128,189
52,137,187
53,149,188
54,160,188
55,150,197
56,139,202
57,129,204
58,121,204
59,109,199
60,100,192
61,121,195
62,129,195
63,138,194
64,156,190
65,138,193
66,129,195
67,121,194
