,x,y
0,32,62
1,30,81
2,30,101
3,36,120
4,44,139
5,57,156
6,69,173
7,82,192
8,102,199
9,125,199
10,147,187
11,168,171
12,187,154
13,199,132
14,204,106
15,207,79
16,209,53
17,37,37
18,45,31
19,55,34
20,66,37
21,76,43
22,107,41
23,125,34
24,143,30
25,162,30
26,179,37
27,92,60
28,90,76
29,88,92
30,86,108
31,73,114
32,81,119
33,91,123
34,103,118
35,115,115
36,47,60
37,55,54
38,66,55
39,76,64
40,65,65
41,54,64
42,123,63
43,134,55
44,146,55
45,158,59
46,148,65
47,135,66
48,64,129
49,74,130
50,85,130
51,95,132
52,105,131
53,126,131
54,149,131
55,129,153
56,109,162
57,97,162
58,86,160
59,75,150
60,70,133
61,85,137
62,95,138
63,106,137
64,144,133
65,107,149
66,96,149
67,86,146
