,X,Y
0,53,104
1,53,125
2,54,146
3,58,167
4,66,186
5,79,203
6,93,218
7,109,229
8,127,231
9,144,226
10,157,213
11,169,198
12,180,182
13,187,164
14,191,146
15,193,127
16,193,109
17,69,106
18,81,100
19,96,102
20,109,108
21,122,113
22,140,113
23,152,107
24,164,102
25,176,100
26,186,106
27,131,123
28,131,135
29,131,147
30,131,159
31,112,165
32,121,167
33,129,169
34,138,167
35,146,165
36,84,120
37,92,118
38,101,119
39,109,123
40,100,125
41,91,125
42,147,123
43,155,117
44,164,117
45,172,119
46,165,124
47,156,124
48,98,189
49,110,185
50,121,183
51,128,185
52,136,182
53,146,183
54,154,187
55,146,200
56,137,206
57,129,207
58,121,206
59,109,201
60,103,189
61,121,190
62,128,191
63,136,189
64,150,189
65,137,194
66,129,196
67,121,195
