,x,y
0,22,59
1,22,80
2,25,101
3,30,122
4,38,142
5,50,160
6,63,177
7,80,192
8,100,197
9,122,195
10,141,182
11,156,164
12,169,145
13,178,125
14,182,103
15,186,80
16,187,58
17,28,40
18,38,33
19,52,34
20,65,38
21,79,43
22,114,42
23,130,37
24,145,34
25,162,35
26,174,43
27,96,59
28,96,77
29,95,95
30,94,113
31,81,116
32,88,120
33,96,124
34,105,120
35,114,117
36,43,59
37,52,53
38,65,54
39,76,62
40,63,64
41,51,64
42,121,63
43,132,55
44,145,54
45,156,60
46,145,65
47,133,65
48,61,131
49,74,129
50,87,130
51,98,132
52,109,130
53,124,130
54,140,132
55,126,152
56,110,160
57,99,160
58,87,158
59,74,148
60,67,133
61,87,136
62,98,138
63,109,137
64,135,134
65,110,148
66,99,148
67,87,146
