,x,y
0,0,60
1,1,83
2,3,105
3,7,128
4,16,149
5,31,167
6,49,183
7,71,197
8,96,200
9,119,196
10,138,182
11,153,164
12,164,144
13,171,123
14,175,101
15,178,80
16,179,59
17,27,52
18,39,44
19,54,41
20,69,43
21,85,46
22,114,44
23,129,40
24,143,37
25,157,40
26,166,50
27,100,59
28,100,73
29,101,87
30,101,102
31,83,111
32,91,113
33,100,116
34,108,114
35,115,111
36,45,61
37,55,56
38,66,55
39,74,62
40,65,64
41,54,64
42,122,61
43,131,54
44,141,53
45,150,58
46,142,62
47,132,62
48,65,140
49,77,135
50,89,132
51,98,134
52,106,133
53,117,136
54,126,143
55,116,151
56,106,154
57,98,154
58,88,153
59,76,149
60,71,140
61,89,140
62,98,141
63,106,141
64,120,143
65,106,142
66,98,142
67,89,142
