,X,Y
0,47,121
1,49,142
2,53,163
3,57,184
4,66,204
5,77,221
6,94,234
7,112,243
8,131,245
9,149,240
10,164,228
11,177,213
12,187,196
13,193,176
14,196,157
15,198,138
16,199,119
17,64,111
18,73,101
19,86,97
20,101,98
21,116,102
22,144,104
23,157,99
24,170,98
25,182,102
26,189,112
27,130,121
28,130,135
29,130,149
30,131,163
31,114,168
32,121,171
33,130,175
34,138,171
35,144,167
36,82,123
37,90,117
38,100,117
39,109,124
40,100,124
41,90,125
42,147,124
43,155,117
44,165,117
45,172,123
46,165,124
47,156,124
48,95,187
49,108,182
50,120,181
51,129,182
52,138,181
53,149,182
54,160,185
55,150,196
56,140,201
57,130,202
58,120,201
59,108,197
60,99,187
61,120,185
62,129,186
63,138,185
64,156,185
65,139,194
66,129,195
67,120,194
