,x,y
0,11,59
1,10,83
2,12,106
3,15,130
4,22,153
5,33,173
6,50,189
7,70,201
8,96,204
9,121,202
10,140,190
11,156,175
12,168,155
13,174,133
14,176,108
15,177,84
16,176,61
17,24,46
18,36,33
19,54,29
20,70,32
21,87,37
22,113,37
23,128,32
24,144,30
25,160,35
26,169,49
27,99,56
28,99,71
29,99,86
30,99,101
31,78,111
32,88,113
33,99,116
34,109,114
35,118,111
36,44,60
37,53,54
38,64,55
39,74,61
40,63,64
41,52,64
42,120,62
43,130,55
44,142,55
45,150,62
46,142,66
47,131,65
48,61,139
49,74,134
50,88,131
51,98,134
52,107,131
53,120,134
54,132,141
55,120,152
56,107,157
57,97,158
58,87,157
59,73,151
60,67,141
61,88,142
62,98,144
63,108,143
64,125,142
65,107,142
66,97,143
67,88,141
