,X,Y
0,56,121
1,57,139
2,59,157
3,62,175
4,67,194
5,78,211
6,91,226
7,108,239
8,128,243
9,149,241
10,165,229
11,177,213
12,187,196
13,191,178
14,193,160
15,194,142
16,194,125
17,68,107
18,77,99
19,89,96
20,102,98
21,114,103
22,143,104
23,154,100
24,166,98
25,178,101
26,186,110
27,129,119
28,130,131
29,130,144
30,131,157
31,113,162
32,122,165
33,130,168
34,139,165
35,146,163
36,84,121
37,91,118
38,100,119
39,109,123
40,99,124
41,91,124
42,146,124
43,154,120
44,164,120
45,172,123
46,164,126
47,155,126
48,91,177
49,104,173
50,118,173
51,130,176
52,140,173
53,154,174
54,167,179
55,155,195
56,141,203
57,129,204
58,117,202
59,103,193
60,96,179
61,118,180
62,130,182
63,140,181
64,162,180
65,141,193
66,130,194
67,117,192
