,X,Y
0,55,116
1,57,136
2,59,155
3,61,173
4,68,190
5,81,203
6,96,215
7,112,224
8,127,227
9,143,224
10,158,213
11,173,201
12,185,188
13,191,171
14,194,152
15,196,134
16,197,114
17,67,107
18,78,99
19,91,98
20,104,100
21,116,105
22,139,103
23,152,98
24,164,95
25,178,95
26,187,104
27,128,120
28,129,134
29,129,147
30,129,160
31,115,167
32,122,168
33,129,170
34,136,168
35,142,166
36,84,122
37,92,118
38,101,118
39,108,124
40,100,125
41,91,125
42,148,123
43,155,117
44,164,116
45,172,120
46,165,123
47,156,124
48,100,184
49,112,183
50,121,182
51,127,184
52,134,182
53,143,183
54,153,184
55,143,192
56,135,196
57,127,197
58,121,196
59,111,193
60,104,185
61,121,188
62,127,188
63,134,188
64,149,185
65,134,188
66,127,189
67,121,188
