,x,y
0,16,59
1,17,82
2,21,104
3,26,125
4,35,144
5,48,163
6,63,178
7,80,190
8,98,193
9,115,189
10,127,175
11,138,156
12,146,136
13,154,115
14,159,96
15,165,75
16,165,53
17,30,42
18,39,31
19,55,26
20,70,27
21,85,33
22,112,35
23,124,30
24,138,27
25,152,30
26,160,40
27,99,54
28,99,72
29,100,90
30,100,108
31,83,114
32,91,118
33,100,121
34,108,117
35,116,113
36,48,56
37,56,52
38,66,52
39,76,58
40,66,60
41,55,60
42,119,58
43,127,52
44,137,51
45,146,56
46,138,60
47,128,60
48,69,139
49,79,135
50,90,133
51,99,136
52,107,133
53,117,135
54,127,138
55,118,159
56,108,168
57,99,170
58,89,168
59,77,159
60,73,140
61,90,140
62,99,141
63,107,140
64,122,139
65,107,154
66,99,156
67,90,155
