,X,Y
0,61,121
1,62,141
2,64,160
3,68,179
4,75,197
5,86,213
6,98,227
7,113,239
8,129,242
9,145,239
10,160,228
11,173,215
12,184,200
13,190,183
14,194,164
15,196,144
16,197,125
17,70,114
18,77,105
19,88,101
20,100,102
21,112,106
22,141,105
23,154,102
24,167,101
25,179,106
26,186,116
27,128,119
28,128,134
29,127,148
30,128,163
31,113,168
32,120,171
33,127,174
34,135,171
35,141,168
36,85,121
37,92,116
38,102,116
39,109,121
40,101,123
41,92,124
42,145,122
43,154,116
44,163,117
45,170,121
46,163,124
47,154,124
48,101,192
49,110,190
50,119,189
51,127,192
52,135,189
53,145,190
54,155,191
55,146,198
56,137,201
57,128,202
58,120,201
59,111,198
60,105,193
61,119,193
62,127,194
63,136,193
64,151,192
65,136,193
66,128,194
67,120,193
