,x,y
0,16,49
1,16,72
2,19,94
3,24,116
4,32,136
5,45,154
6,61,171
7,78,187
8,100,192
9,123,190
10,143,177
11,161,162
12,176,144
13,185,124
14,191,101
15,195,78
16,197,53
17,23,34
18,35,27
19,48,28
20,62,32
21,75,40
22,116,41
23,131,35
24,147,33
25,163,34
26,178,40
27,96,60
28,95,78
29,94,97
30,93,115
31,77,116
32,85,121
33,95,126
34,106,121
35,116,117
36,40,55
37,51,50
38,64,52
39,75,62
40,62,63
41,49,62
42,122,64
43,133,56
44,147,55
45,158,62
46,147,67
47,134,67
48,59,125
49,74,128
50,88,130
51,99,132
52,110,130
53,127,128
54,147,126
55,129,148
56,111,158
57,99,159
58,87,157
59,73,147
60,65,130
61,88,137
62,98,139
63,110,138
64,141,129
65,110,144
66,99,145
67,88,143
