,X,Y
0,46,123
1,46,145
2,49,165
3,53,186
4,61,207
5,75,225
6,92,241
7,112,254
8,134,257
9,157,254
10,174,242
11,185,225
12,194,206
13,200,185
14,200,164
15,199,144
16,197,125
17,65,113
18,72,100
19,86,95
20,102,96
21,118,101
22,143,102
23,155,95
24,169,94
25,182,99
26,187,112
27,130,120
28,132,136
29,133,152
30,134,168
31,115,172
32,124,177
33,133,182
34,141,177
35,148,172
36,84,122
37,91,116
38,101,116
39,109,123
40,101,125
41,90,125
42,147,124
43,156,117
44,166,116
45,173,122
46,167,126
47,156,126
48,97,190
49,111,191
50,123,193
51,132,195
52,141,194
53,153,192
54,165,191
55,154,202
56,142,205
57,133,206
58,123,204
59,111,200
60,102,192
61,123,197
62,132,199
63,141,197
64,160,193
65,142,197
66,132,198
67,123,197
