,X,Y
0,55,119
1,56,139
2,59,158
3,63,177
4,70,195
5,82,211
6,95,224
7,111,236
8,130,239
9,148,234
10,164,222
11,177,209
12,189,194
13,196,176
14,198,158
15,200,138
16,201,119
17,67,104
18,77,95
19,91,96
20,104,101
21,115,108
22,141,108
23,153,102
24,166,97
25,179,97
26,189,105
27,129,122
28,129,135
29,129,147
30,129,160
31,111,166
32,120,168
33,129,171
34,137,168
35,146,166
36,83,120
37,91,116
38,101,117
39,109,124
40,100,125
41,90,124
42,147,125
43,155,118
44,164,117
45,172,121
46,165,124
47,155,125
48,96,188
49,108,183
50,120,180
51,128,182
52,137,180
53,148,181
54,160,185
55,149,199
56,138,206
57,129,207
58,119,207
59,108,202
60,100,188
61,120,186
62,128,186
63,137,186
64,156,186
65,137,195
66,129,197
67,120,196
