,X,Y
0,58,120
1,58,139
2,60,159
3,63,179
4,69,198
5,79,215
6,93,229
7,110,239
8,130,241
9,151,239
10,170,230
11,185,217
12,196,199
13,201,179
14,203,158
15,204,137
16,203,117
17,70,117
18,76,107
19,88,104
20,101,106
21,114,110
22,138,111
23,151,106
24,166,103
25,179,105
26,189,115
27,125,119
28,125,133
29,125,147
30,124,161
31,112,168
32,118,169
33,125,171
34,133,169
35,140,167
36,83,122
37,90,118
38,98,117
39,107,123
40,98,124
41,90,124
42,148,122
43,156,117
44,165,117
45,173,121
46,165,124
47,156,124
48,99,189
49,109,187
50,117,186
51,126,188
52,134,186
53,145,187
54,157,190
55,145,196
56,135,198
57,126,199
58,117,198
59,109,195
60,103,189
61,117,190
62,126,191
63,134,191
64,153,190
65,134,190
66,126,191
67,117,189
