,X,Y
0,55,120
1,57,139
2,59,157
3,61,176
4,65,194
5,76,208
6,91,219
7,109,227
8,129,229
9,148,225
10,164,216
11,178,205
12,188,191
13,192,176
14,195,159
15,197,142
16,198,124
17,71,110
18,79,100
19,91,97
20,105,98
21,119,102
22,137,102
23,150,97
24,164,95
25,178,100
26,185,111
27,127,118
28,127,130
29,127,141
30,128,153
31,111,164
32,119,165
33,127,166
34,135,165
35,143,164
36,86,120
37,93,116
38,103,116
39,109,123
40,102,125
41,92,124
42,146,123
43,153,116
44,162,116
45,170,120
46,163,124
47,154,125
48,103,192
49,111,186
50,120,182
51,126,184
52,132,182
53,142,186
54,152,191
55,143,197
56,133,200
57,126,201
58,120,200
59,111,197
60,107,191
61,120,189
62,126,190
63,132,189
64,147,190
65,133,189
66,126,190
67,120,189
