,X,Y
0,59,115
1,60,135
2,63,155
3,66,173
4,73,190
5,86,205
6,101,217
7,115,229
8,131,233
9,148,229
10,163,218
11,177,205
12,188,190
13,195,173
14,198,155
15,200,136
16,201,116
17,70,108
18,79,102
19,90,102
20,100,105
21,110,110
22,144,109
23,154,104
24,165,101
25,177,102
26,187,107
27,126,122
28,126,137
29,125,151
30,125,166
31,112,167
32,118,170
33,125,174
34,133,170
35,140,167
36,83,121
37,91,118
38,101,119
39,108,124
40,100,125
41,90,125
42,147,124
43,155,118
44,164,118
45,172,121
46,165,125
47,156,125
48,98,181
49,107,180
50,117,181
51,126,183
52,135,181
53,147,180
54,158,180
55,148,196
56,137,203
57,126,204
58,117,203
59,106,197
60,101,182
61,117,184
62,126,185
63,136,184
64,154,181
65,136,195
66,126,197
67,117,196
