,X,Y
0,51,109
1,53,131
2,55,151
3,58,172
4,65,192
5,79,209
6,95,225
7,112,239
8,130,243
9,147,240
10,161,224
11,173,207
12,185,190
13,193,170
14,196,149
15,197,128
16,198,108
17,64,114
18,73,104
19,86,101
20,100,102
21,114,106
22,143,106
23,157,101
24,170,99
25,183,102
26,190,112
27,129,122
28,129,136
29,130,150
30,130,163
31,113,168
32,121,171
33,130,174
34,138,171
35,145,168
36,84,121
37,91,118
38,100,118
39,108,123
40,100,124
41,91,124
42,148,123
43,155,118
44,164,117
45,172,120
46,165,124
47,156,124
48,97,185
49,110,186
50,120,186
51,129,188
52,137,186
53,147,186
54,158,184
55,148,197
56,138,204
57,130,205
58,121,203
59,110,197
60,103,187
61,120,190
62,129,191
63,137,190
64,153,186
65,138,194
66,129,195
67,121,194
