,X,Y
0,49,117
1,50,139
2,53,161
3,57,183
4,66,203
5,79,219
6,95,233
7,114,243
8,133,245
9,152,241
10,166,228
11,179,213
12,188,195
13,194,176
14,196,157
15,197,137
16,197,118
17,67,109
18,77,99
19,91,96
20,104,99
21,118,104
22,142,104
23,154,100
24,167,97
25,179,101
26,185,112
27,131,116
28,132,129
29,133,142
30,135,155
31,119,164
32,126,167
33,133,169
34,139,167
35,145,164
36,85,120
37,93,116
38,102,115
39,111,121
40,102,124
41,92,124
42,146,122
43,154,117
44,163,117
45,170,122
46,163,126
47,154,125
48,106,191
49,116,187
50,125,186
51,132,188
52,138,186
53,145,188
54,154,192
55,145,198
56,138,199
57,132,199
58,125,198
59,116,196
60,110,190
61,125,190
62,132,191
63,138,191
64,150,192
65,138,192
66,132,193
67,125,192
