,x,y
0,33,61
1,32,81
2,33,101
3,38,120
4,46,138
5,56,155
6,68,170
7,83,182
8,103,187
9,125,187
10,147,178
11,167,163
12,184,145
13,194,124
14,200,100
15,202,75
16,202,51
17,36,35
18,44,26
19,56,23
20,70,26
21,81,33
22,108,35
23,123,25
24,141,21
25,159,23
26,174,32
27,94,55
28,93,72
29,92,90
30,90,106
31,81,116
32,87,119
33,94,122
34,103,119
35,111,116
36,49,59
37,58,53
38,69,53
39,78,62
40,68,64
41,56,63
42,121,60
43,132,52
44,144,50
45,154,56
46,145,60
47,133,61
48,71,137
49,80,135
50,88,133
51,96,135
52,104,133
53,117,135
54,135,135
55,118,146
56,105,151
57,96,152
58,88,151
59,80,147
60,75,138
61,88,139
62,96,141
63,104,140
64,130,137
65,104,140
66,96,141
67,88,140
