,X,Y
0,38,114
1,41,136
2,45,157
3,51,177
4,62,197
5,78,214
6,96,228
7,115,240
8,134,241
9,150,235
10,161,220
11,171,204
12,179,187
13,184,169
14,187,152
15,188,134
16,188,117
17,64,113
18,77,104
19,93,102
20,108,106
21,123,111
22,142,111
23,155,107
24,167,105
25,178,106
26,185,113
27,135,122
28,137,137
29,140,151
30,143,166
31,119,169
32,129,172
33,138,175
34,146,172
35,151,169
36,82,121
37,91,118
38,101,118
39,109,123
40,101,124
41,91,124
42,147,123
43,156,118
44,164,118
45,171,122
46,165,124
47,156,124
48,96,185
49,112,186
50,126,187
51,134,188
52,143,186
53,152,185
54,161,183
55,153,200
56,144,208
57,135,210
58,125,209
59,111,202
60,100,187
61,126,189
62,135,190
63,143,188
64,157,186
65,143,198
66,134,201
67,125,200
