,x,y
0,-6,69
1,-4,93
2,-2,117
3,0,141
4,7,163
5,23,181
6,45,194
7,70,202
8,97,203
9,123,201
10,143,191
11,159,177
12,170,159
13,175,138
14,176,116
15,179,95
16,179,73
17,15,41
18,29,30
19,46,26
20,64,28
21,80,36
22,119,37
23,134,32
24,149,31
25,163,36
26,172,48
27,101,57
28,101,68
29,102,80
30,102,92
31,82,108
32,91,109
33,101,111
34,109,110
35,116,108
36,37,62
37,48,58
38,60,58
39,72,63
40,59,65
41,47,65
42,121,65
43,133,61
44,144,62
45,154,66
46,144,68
47,133,67
48,52,140
49,69,132
50,87,128
51,99,130
52,111,128
53,125,132
54,139,142
55,126,157
56,111,163
57,99,164
58,86,162
59,68,156
60,57,141
61,87,136
62,99,137
63,110,137
64,134,142
65,111,152
66,99,153
67,87,152
