,x,y
0,6,59
1,8,82
2,12,105
3,18,127
4,28,148
5,44,165
6,61,179
7,79,191
8,98,194
9,116,190
10,130,175
11,143,159
12,155,140
13,164,120
14,170,99
15,173,77
16,173,55
17,23,43
18,36,33
19,52,30
20,69,32
21,84,40
22,115,39
23,129,33
24,143,31
25,157,32
26,166,42
27,101,59
28,102,76
29,103,92
30,104,108
31,83,116
32,93,118
33,102,121
34,111,118
35,118,115
36,42,59
37,52,54
38,64,55
39,74,64
40,62,64
41,51,63
42,123,63
43,132,54
44,143,53
45,152,58
46,145,63
47,133,64
48,60,134
49,75,131
50,90,130
51,100,132
52,109,130
53,120,131
54,130,135
55,121,151
56,110,159
57,99,161
58,88,160
59,74,151
60,64,135
61,89,138
62,100,139
63,109,138
64,126,136
65,109,146
66,100,148
67,89,146
