,X,Y
0,57,120
1,58,140
2,58,160
3,59,179
4,66,196
5,78,211
6,93,223
7,110,233
8,129,236
9,147,232
10,162,220
11,176,207
12,188,191
13,195,174
14,197,155
15,197,137
16,197,118
17,67,117
18,73,105
19,86,99
20,100,99
21,113,103
22,142,102
23,156,98
24,169,99
25,181,105
26,188,116
27,129,121
28,129,135
29,129,148
30,130,162
31,113,166
32,121,168
33,129,171
34,137,169
35,144,166
36,83,123
37,91,118
38,100,119
39,109,123
40,100,125
41,91,126
42,146,123
43,155,118
44,164,118
45,172,123
46,165,125
47,156,125
48,95,180
49,107,179
50,119,180
51,128,182
52,139,180
53,150,178
54,161,179
55,151,194
56,139,202
57,128,203
58,118,202
59,106,195
60,99,181
61,119,183
62,129,185
63,139,183
64,156,180
65,139,193
66,128,195
67,119,194
