,x,y
0,15,55
1,16,78
2,18,101
3,21,124
4,31,145
5,44,163
6,60,180
7,77,196
8,97,202
9,118,199
10,137,184
11,155,167
12,170,147
13,179,125
14,183,101
15,186,76
16,189,52
17,23,40
18,36,34
19,51,35
20,67,38
21,82,44
22,110,43
23,127,38
24,143,35
25,160,34
26,175,41
27,97,60
28,97,76
29,97,93
30,97,110
31,81,116
32,89,118
33,97,121
34,106,119
35,114,116
36,42,58
37,52,53
38,64,54
39,73,63
40,62,64
41,50,63
42,123,64
43,132,55
44,144,55
45,154,61
46,145,65
47,133,65
48,60,131
49,75,131
50,89,131
51,99,133
52,108,131
53,122,131
54,139,131
55,124,154
56,109,164
57,98,165
58,87,163
59,73,154
60,66,134
61,89,137
62,98,138
63,108,137
64,133,134
65,109,151
66,98,152
67,88,151
