,x,y
0,43,69
1,43,88
2,45,106
3,50,124
4,56,143
5,62,161
6,72,178
7,84,193
8,104,199
9,129,199
10,155,194
11,178,183
12,195,165
13,203,140
14,207,112
15,210,84
16,210,56
17,38,31
18,44,24
19,53,24
20,63,27
21,73,33
22,106,29
23,122,20
24,140,17
25,159,21
26,175,30
27,89,56
28,87,72
29,85,89
30,82,105
31,78,114
32,83,119
33,91,121
34,100,119
35,109,115
36,50,58
37,58,48
38,71,49
39,81,62
40,70,66
41,57,65
42,120,60
43,132,46
44,146,45
45,158,55
46,147,62
47,133,63
48,76,142
49,80,134
50,87,129
51,95,132
52,103,129
53,120,133
54,138,140
55,122,154
56,108,159
57,98,160
58,89,159
59,82,154
60,81,142
61,88,139
62,96,140
63,105,139
64,133,141
65,105,145
66,96,146
67,88,144
