,x,y
0,5,63
1,6,86
2,9,109
3,13,131
4,22,151
5,36,170
6,55,184
7,76,195
8,98,197
9,119,192
10,135,178
11,148,161
12,158,143
13,166,124
14,171,105
15,173,84
16,173,63
17,22,44
18,37,36
19,54,36
20,71,39
21,87,44
22,112,43
23,127,38
24,142,35
25,157,36
26,168,45
27,101,60
28,102,76
29,103,92
30,104,108
31,82,115
32,92,118
33,102,121
34,111,118
35,119,114
36,39,60
37,50,54
38,62,55
39,74,65
40,62,65
41,49,64
42,121,64
43,131,55
44,143,54
45,153,60
46,144,64
47,133,65
48,54,133
49,72,131
50,89,129
51,99,131
52,109,129
53,122,130
54,134,132
55,122,149
56,110,157
57,99,159
58,87,158
59,71,151
60,59,134
61,89,137
62,100,138
63,110,137
64,128,134
65,109,144
66,99,146
67,88,145
