,x,y
0,-3,51
1,-2,77
2,1,102
3,6,127
4,16,150
5,33,170
6,54,185
7,77,198
8,101,201
9,122,194
10,139,177
11,153,159
12,164,139
13,170,118
14,174,97
15,175,75
16,174,53
17,22,42
18,36,36
19,52,36
20,68,39
21,83,46
22,118,45
23,130,39
24,143,36
25,157,35
26,167,42
27,102,61
28,103,80
29,105,99
30,107,118
31,80,118
32,92,123
33,104,128
34,115,123
35,124,116
36,42,59
37,52,56
38,64,56
39,74,63
40,63,64
41,51,64
42,119,62
43,130,55
44,140,53
45,150,57
46,141,61
47,131,62
48,49,132
49,69,130
50,87,131
51,101,132
52,112,129
53,125,127
54,139,127
55,127,145
56,114,154
57,101,156
58,87,156
59,68,149
60,55,133
61,87,136
62,101,137
63,112,135
64,133,130
65,113,145
66,101,148
67,87,147
