,x,y
0,5,73
1,7,94
2,9,116
3,12,138
4,17,160
5,28,180
6,45,196
7,67,205
8,94,208
9,121,206
10,145,199
11,165,184
12,178,164
13,184,141
14,188,118
15,190,95
16,191,72
17,24,55
18,35,43
19,51,36
20,69,36
21,85,42
22,112,41
23,128,34
24,145,32
25,161,38
26,171,50
27,98,55
28,98,70
29,98,84
30,98,99
31,79,110
32,88,114
33,98,117
34,109,114
35,118,110
36,43,64
37,53,59
38,64,59
39,77,64
40,64,65
41,53,65
42,121,63
43,133,57
44,144,57
45,154,61
46,143,63
47,133,63
48,57,140
49,70,133
50,85,130
51,97,132
52,109,130
53,124,133
54,137,142
55,124,156
56,108,161
57,96,162
58,84,161
59,70,155
60,62,141
61,85,135
62,97,136
63,109,136
64,134,143
65,109,153
66,97,154
67,85,152
