,X,Y
0,49,121
1,51,142
2,54,162
3,57,182
4,65,201
5,78,217
6,94,230
7,112,241
8,130,243
9,148,238
10,163,224
11,176,209
12,186,192
13,191,174
14,192,155
15,193,136
16,192,118
17,65,114
18,74,104
19,89,102
20,103,104
21,117,108
22,143,108
23,154,104
24,167,102
25,179,103
26,186,113
27,132,122
28,133,136
29,134,150
30,135,165
31,115,169
32,124,172
33,133,175
34,141,172
35,148,168
36,84,122
37,92,119
38,100,119
39,108,124
40,100,124
41,91,124
42,147,124
43,155,119
44,164,118
45,172,121
46,164,123
47,156,123
48,89,183
49,104,181
50,120,182
51,131,184
52,141,182
53,153,182
54,165,182
55,153,200
56,141,208
57,130,209
58,118,208
59,102,201
60,93,184
61,120,186
62,131,188
63,141,186
64,161,184
65,141,200
66,130,201
67,119,200
