,X,Y
0,55,115
1,57,135
2,60,154
3,64,173
4,69,192
5,79,207
6,93,221
7,108,232
8,126,235
9,145,231
10,163,221
11,180,210
12,194,195
13,201,177
14,205,156
15,207,135
16,208,113
17,66,109
18,75,101
19,89,98
20,103,99
21,115,104
22,136,104
23,150,98
24,164,96
25,178,98
26,190,105
27,126,118
28,125,130
29,125,143
30,124,156
31,113,165
32,118,167
33,124,169
34,131,168
35,138,166
36,83,121
37,91,116
38,101,116
39,110,123
40,101,125
41,91,125
42,146,123
43,155,115
44,165,114
45,174,119
46,166,124
47,156,124
48,100,190
49,109,185
50,117,182
51,123,185
52,131,182
53,141,186
54,153,191
55,141,197
56,131,200
57,123,201
58,117,199
59,109,195
60,105,190
61,117,189
62,123,190
63,131,189
64,148,191
65,131,191
66,123,191
67,117,190
