,X,Y
0,61,117
1,63,135
2,66,153
3,69,170
4,73,188
5,81,204
6,93,218
7,107,229
8,125,233
9,144,231
10,162,223
11,179,212
12,192,197
13,200,179
14,205,159
15,208,139
16,211,118
17,70,102
18,78,96
19,88,95
20,99,98
21,109,103
22,140,103
23,152,99
24,164,97
25,176,99
26,186,105
27,125,120
28,124,134
29,124,148
30,123,161
31,110,165
32,117,169
33,124,172
34,132,169
35,140,166
36,84,121
37,92,116
38,101,117
39,108,123
40,100,125
41,91,125
42,147,124
43,155,118
44,164,117
45,172,122
46,165,126
47,156,125
48,104,186
49,112,182
50,119,181
51,125,183
52,133,182
53,142,184
54,154,188
55,142,193
56,133,195
57,125,195
58,118,194
59,112,191
60,108,186
61,119,186
62,125,187
63,133,187
64,150,187
65,133,188
66,125,188
67,119,187
