,X,Y
0,58,112
1,60,133
2,64,154
3,70,173
4,79,191
5,91,207
6,104,222
7,116,234
8,131,237
9,147,232
10,160,218
11,172,204
12,183,188
13,191,171
14,194,152
15,196,133
16,198,114
17,68,113
18,77,104
19,90,102
20,104,104
21,116,109
22,143,108
23,155,103
24,167,100
25,181,102
26,189,111
27,129,124
28,130,138
29,131,152
30,131,167
31,111,167
32,120,170
33,131,174
34,141,170
35,149,166
36,84,123
37,92,119
38,101,119
39,109,125
40,100,126
41,91,126
42,147,125
43,156,118
44,165,118
45,173,122
46,166,125
47,157,125
48,91,178
49,105,177
50,119,177
51,128,179
52,138,177
53,152,177
54,164,177
55,153,200
56,140,211
57,129,213
58,118,211
59,104,199
60,96,180
61,118,183
62,129,185
63,139,183
64,160,180
65,139,199
66,129,201
67,118,199
