,x,y
0,-4,61
1,-3,85
2,0,110
3,5,132
4,16,151
5,34,167
6,56,179
7,78,189
8,101,191
9,121,187
10,138,176
11,155,162
12,166,144
13,173,124
14,177,103
15,180,81
16,180,59
17,19,46
18,35,35
19,54,32
20,72,36
21,90,43
22,112,44
23,127,38
24,143,36
25,157,37
26,167,47
27,101,58
28,102,74
29,104,90
30,105,106
31,82,113
32,91,116
33,102,120
34,111,117
35,119,113
36,40,60
37,50,53
38,62,54
39,73,62
40,61,64
41,49,64
42,121,62
43,130,54
44,142,55
45,150,61
46,142,65
47,131,65
48,60,135
49,75,132
50,90,130
51,99,133
52,108,130
53,119,133
54,130,138
55,119,146
56,109,151
57,99,151
58,89,150
59,75,145
60,65,136
61,89,138
62,99,139
63,108,139
64,125,139
65,109,139
66,99,140
67,90,138
