,X,Y
0,59,124
1,61,143
2,64,161
3,67,178
4,71,196
5,79,211
6,94,221
7,111,228
8,130,231
9,148,230
10,166,223
11,181,213
12,190,198
13,194,180
14,196,163
15,198,146
16,196,128
17,71,106
18,79,98
19,91,95
20,104,95
21,116,100
22,141,101
23,152,97
24,166,98
25,177,103
26,185,112
27,129,117
28,130,128
29,131,140
30,132,151
31,117,162
32,124,165
33,132,167
34,139,165
35,145,163
36,84,120
37,91,116
38,100,116
39,110,122
40,101,124
41,91,124
42,147,124
43,156,119
44,165,119
45,173,124
46,165,127
47,156,126
48,105,187
49,115,181
50,125,178
51,132,180
52,139,179
53,148,182
54,158,187
55,148,192
56,139,193
57,132,194
58,124,193
59,115,191
60,108,186
61,124,185
62,132,186
63,139,186
64,154,187
65,138,186
66,132,186
67,124,185
