,X,Y
0,47,113
1,47,136
2,48,158
3,50,180
4,57,200
5,71,218
6,88,233
7,107,247
8,129,251
9,150,247
10,168,233
11,183,218
12,196,199
13,203,178
14,204,156
15,204,134
16,203,112
17,66,108
18,75,100
19,89,99
20,102,101
21,115,105
22,141,105
23,154,100
24,167,98
25,180,100
26,188,107
27,129,120
28,129,133
29,129,146
30,129,160
31,112,165
32,120,168
33,129,172
34,138,168
35,145,165
36,84,120
37,92,118
38,100,118
39,107,122
40,99,123
41,91,123
42,148,122
43,156,119
44,164,118
45,171,120
46,164,123
47,157,123
48,92,188
49,106,187
50,119,187
51,128,189
52,139,187
53,152,187
54,164,187
55,153,207
56,140,214
57,130,216
58,119,214
59,105,207
60,98,190
61,119,192
62,129,193
63,139,192
64,159,189
65,140,204
66,129,205
67,119,204
