,X,Y
0,48,122
1,52,142
2,56,160
3,61,178
4,69,195
5,82,209
6,97,221
7,113,231
8,131,234
9,147,230
10,160,219
11,172,206
12,182,192
13,187,177
14,191,159
15,194,143
16,197,125
17,66,111
18,77,103
19,90,98
20,104,97
21,117,101
22,144,101
23,156,98
24,168,100
25,179,105
26,186,114
27,131,118
28,132,131
29,133,143
30,134,156
31,118,164
32,125,166
33,132,167
34,138,166
35,144,164
36,83,122
37,92,118
38,100,118
39,108,123
40,100,123
41,92,123
42,148,124
43,156,119
44,164,120
45,171,124
46,164,124
47,156,124
48,97,182
49,110,180
50,123,179
51,131,181
52,139,180
53,150,181
54,161,183
55,150,196
56,140,202
57,131,203
58,122,201
59,110,195
60,101,183
61,123,183
62,131,184
63,139,183
64,157,184
65,139,194
66,131,195
67,122,194
